date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunrise,sunset,daylight_duration,sunshine_duration,rain_sum,precipitation_sum,snowfall_sum,precipitation_hours,cloud_cover_mean,cloud_cover_max,cloud_cover_min,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,snowfall_water_equivalent_sum,pressure_msl_mean,pressure_msl_max,pressure_msl_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min,winddirection_10m_dominant,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min,vapour_pressure_deficit_max,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_7_to_28cm_mean,soil_temperature_28_to_100cm_mean
2014-11-27 14:00:00+00:00,51.0,19.145498,21.0205,17.120499,18.541965,20.019934,17.464556,18.204042,40.68,82.20449,19.51,3.8439896,1417113486,1417164476,50991.363,43545.91,0.4,0.4,0.0,3.0,45.291668,100.0,0.0,12.293418,13.3705,11.4705,3.8439896,65.03898,77.83483,54.75405,0.0,1021.7417,1023.8,1019.5,1015.6728,1017.733,1013.482,82.20449,23.640001,9.242654,10.08,4.3349743,14.826571,15.252132,14.403858,1.1236737,0.14084081,0.07483332,0.16045837,0.09558334,21.13569,21.495499,21.289248,21.05592
2014-11-28 14:00:00+00:00,3.0,20.680914,24.4705,15.2205,21.733576,26.629023,15.827805,18.709612,41.039997,46.80871,30.76,5.524585,1417199873,1417250931,51059.875,47696.17,0.0,0.0,0.0,0.0,28.583334,90.0,0.0,15.335082,17.620499,13.6705,5.524585,72.65897,91.0602,54.16804,0.0,1016.6667,1019.9,1013.1,1010.65875,1013.85394,1007.1621,46.80871,22.484999,9.347941,3.2399998,2.9024127,17.140835,18.606163,14.181551,1.3899559,0.139155,0.07000001,0.159,0.094166666,21.274836,23.222582,21.747581,20.947584
2014-11-29 14:00:00+00:00,61.0,22.13508,26.7205,18.620499,24.432425,29.429783,20.460754,16.676977,43.56,35.503967,26.07,4.863728,1417286262,1417337386,51126.14,39341.305,5.9999995,5.9999995,0.0,9.0,49.416668,100.0,4.0,17.966331,19.8205,17.0205,4.863728,78.61451,92.26811,55.657845,0.0,1012.6292,1014.4,1010.0,1006.67474,1008.40485,1004.14233,35.503967,20.699999,7.3036923,9.36,1.9386592,19.280277,20.444641,17.52636,1.5547175,0.1385942,0.08154166,0.15750003,0.09279167,21.61223,24.462168,22.82675,20.980917
2014-11-30 14:00:00+00:00,53.0,22.712168,25.670502,19.5205,24.58484,27.909916,21.256556,18.079027,38.16,21.9894,20.42,4.0871944,1417372652,1417423841,51190.062,36995.383,2.5,2.5,0.0,6.0,77.125,100.0,7.0,18.410082,19.0705,17.670502,4.0871944,77.371185,90.82965,62.876785,0.0,1009.24164,1012.2,1005.8,1003.3188,1006.21497,999.93524,21.9894,24.644997,9.434593,11.879999,4.3349743,19.723373,20.623865,18.183006,1.2233627,0.14248963,0.15008335,0.15641662,0.09220833,21.675604,23.774668,23.093414,21.057997
2014-12-01 14:00:00+00:00,53.0,23.755919,28.420502,19.8205,26.238878,32.532818,21.722868,17.208603,43.199997,14.509785,27.39,5.3562493,1417459044,1417510295,51251.523,47776.664,2.1,2.1,0.0,5.0,49.416668,100.0,13.0,18.987165,19.7205,18.2705,5.3562493,75.80546,94.26042,54.688137,0.0,1009.85406,1011.6,1007.1,1003.9483,1005.67474,1001.22687,14.509785,27.794998,9.340092,18.72,0.35999998,20.452627,21.800482,18.97223,1.7542741,0.14212833,0.15470834,0.15541665,0.092375,21.946938,25.026749,23.603834,21.164248
2014-12-02 14:00:00+00:00,63.0,23.297583,28.2205,20.370499,26.620695,33.74121,23.219923,12.538134,36.36,78.07074,23.81,4.639878,1417545438,1417596748,51310.418,35051.547,12.1,12.1,0.0,10.0,87.75,100.0,20.0,19.622583,21.170502,18.170502,4.639878,80.930275,95.77989,59.44343,0.0,1012.35406,1015.9,1009.6,1006.4244,1009.89923,1003.7806,78.07074,19.83,5.3384166,6.8399997,1.1384199,20.718157,22.462719,19.210558,1.5519023,0.14292209,0.17445834,0.15412499,0.09399998,22.267065,25.470499,24.351748,21.347582
2014-12-03 14:00:00+00:00,51.0,23.351753,26.0205,20.2205,26.046286,28.963581,22.71432,13.783817,46.8,355.1272,15.55,3.1961153,1417631834,1417683200,51366.64,16519.447,0.90000004,0.90000004,0.0,4.0,99.125,100.0,89.0,19.860083,20.420502,19.0705,3.1961153,81.3642,95.47448,67.42655,0.0,1010.31256,1013.9,1007.1,1004.39606,1007.9078,1001.2227,355.1272,21.315,7.741197,10.440001,4.1046314,20.87346,21.865381,19.373953,1.095746,0.15147166,0.22254169,0.15299995,0.12254166,22.15267,24.018417,23.726748,21.512169
2014-12-04 14:00:00+00:00,55.0,22.597582,25.7705,20.2205,25.497917,30.668705,22.966265,14.145756,35.28,77.97589,22.77,4.2279205,1417718232,1417769651,51420.08,44926.316,1.3000001,1.3000001,0.0,2.0,75.541664,100.0,14.0,19.460081,20.0205,18.670502,4.2279205,82.86382,93.98431,69.718445,0.0,1006.85406,1009.0,1004.8,1000.9432,1003.07513,998.9245,77.97589,21.404999,6.8126698,9.36,0.35999998,20.362684,21.658375,19.48279,1.0036805,0.14989541,0.18991667,0.15249997,0.12762502,22.303438,24.564249,23.841337,21.635078
2014-12-05 14:00:00+00:00,63.0,21.368418,24.2705,19.670502,24.026886,29.204147,21.706553,14.494192,33.12,96.00087,17.35,3.085278,1417804631,1417856101,51470.613,31534.234,20.500004,20.500004,0.0,17.0,79.833336,100.0,35.0,19.472582,21.2705,18.0205,3.085278,89.032875,95.17034,83.36969,0.0,1005.64984,1007.2,1003.6,999.7216,1001.2848,997.695,96.00087,20.804998,7.267788,9.36,2.6208394,19.987333,22.085047,18.470764,0.5040798,0.15342334,0.22583331,0.15199997,0.13416666,22.240623,23.507998,23.537165,21.739252
2014-12-06 14:00:00+00:00,61.0,22.395502,26.120499,19.0205,25.157854,30.601265,21.2006,16.62249,40.32,23.119278,25.43,4.606705,1417891033,1417942550,51518.15,47128.703,7.1,7.1,0.0,11.0,54.833332,99.0,9.0,19.362167,20.5205,18.120499,4.606705,83.72152,94.52269,66.61356,0.0,1004.82916,1006.5,1003.2,998.92596,1000.5679,997.3468,23.119278,21.914999,7.695827,5.04,3.319036,20.249208,21.669115,18.35545,1.1297534,0.16121252,0.23637502,0.1515,0.16945833,22.201021,23.878836,23.139252,21.764252
2014-12-07 14:00:00+00:00,53.0,23.833002,28.9705,19.670502,26.25318,33.018963,21.681082,19.839235,45.0,273.52554,27.11,5.4523544,1417977436,1418028997,51562.562,42159.285,1.0,1.0,0.0,2.0,51.458332,100.0,4.0,18.562168,19.920502,16.420502,5.4523544,74.699974,96.95123,49.624153,0.0,1006.7876,1012.3,1004.7,1000.9008,1006.31854,998.7503,273.52554,24.269997,8.791839,6.12,3.2599385,20.267435,21.883715,18.505728,1.9836037,0.15962873,0.21050005,0.15062504,0.17354165,22.452753,24.745499,23.770498,21.845497
2014-12-08 14:00:00+00:00,51.0,20.960081,22.5705,19.8205,22.03478,23.823542,21.310635,16.92383,39.6,127.632034,19.41,3.5170014,1418063840,1418115443,51603.754,43966.082,1.0,1.0,0.0,5.0,85.416664,100.0,54.0,17.358,18.620499,16.170502,3.5170014,80.11472,88.86814,72.22067,0.0,1014.3957,1016.6,1012.2,1008.4077,1010.5817,1006.21594,127.632034,27.675003,11.396759,11.879999,5.4477882,18.452665,19.140776,17.607794,0.7557367,0.15714586,0.18870832,0.15000004,0.17112504,22.375,23.220497,23.537169,21.953829
2014-12-09 14:00:00+00:00,63.0,21.208,23.5705,19.4705,22.745634,25.044044,21.253288,17.076298,39.239998,65.19802,18.75,3.4517384,1418150247,1418201887,51641.613,39255.215,33.7,33.7,0.0,8.0,94.833336,100.0,73.0,17.772581,19.170502,16.7205,3.4517384,81.15722,92.82796,70.16743,0.0,1012.8291,1015.7,1010.0,1006.8553,1009.67694,1004.04913,65.19802,21.63,9.40401,7.2,3.319036,18.808588,19.843195,17.578192,0.86471605,0.15982835,0.2135833,0.14966665,0.17675,22.167877,22.820498,22.741335,21.93717
2014-12-10 14:00:00+00:00,63.0,19.949667,22.5205,16.3205,20.219818,25.078516,14.711819,30.293522,68.4,189.18968,13.59,2.5043273,1418236655,1418288330,51676.027,21150.977,13.499998,13.499998,0.0,20.0,93.333336,100.0,46.0,17.649668,20.0705,14.7705,2.5043273,86.89225,95.46439,73.008255,0.0,1008.8706,1014.6,1006.0,1002.89453,1008.5151,1000.05164,189.18968,37.245003,17.42066,10.799999,3.8268526,18.327095,20.739418,15.20859,0.70158744,0.18881208,0.30320832,0.15349999,0.27175,21.886084,21.397581,22.080917,21.876745
2014-12-11 14:00:00+00:00,53.0,18.393417,20.0205,16.3205,16.114546,17.873919,14.68228,27.56058,63.36,158.22746,24.84,4.6415143,1418323066,1418374772,51707.293,48481.008,1.9000001,1.9000001,0.0,9.0,41.583332,99.0,16.0,12.358001,15.0205,11.3205,4.6415143,68.4867,92.01669,58.83021,0.0,1017.20416,1019.3,1014.0,1011.1468,1013.22565,1007.9354,158.22746,50.054996,22.313154,29.88,15.277749,14.56709,15.439508,13.782406,0.9643276,0.1922496,0.27445832,0.16087501,0.27241668,21.30396,20.035084,20.605917,21.630919
2014-12-12 14:00:00+00:00,3.0,18.599665,20.120499,17.3205,17.265743,18.99356,15.880678,18.11841,43.199997,129.73224,21.48,4.225493,1418409478,1418461213,51735.64,48507.246,0.0,0.0,0.0,0.0,59.666668,100.0,21.0,11.187167,12.1705,10.2205,4.225493,62.190403,71.748604,55.820488,0.0,1017.17084,1018.4,1016.0,1011.118,1012.338,1009.97516,129.73224,28.770002,12.654983,9.36,5.0528407,14.008312,14.805136,13.036083,1.041276,0.18874083,0.23908336,0.1649583,0.2535,21.01444,19.951748,20.312166,21.322584
2014-12-13 14:00:00+00:00,2.0,19.643415,22.670502,15.9705,20.077381,24.744827,16.145105,17.906157,39.239998,48.431522,30.82,5.44407,1418495894,1418547654,51761.055,48530.758,0.0,0.0,0.0,0.0,28.458334,78.0,0.0,12.860085,15.1205,11.3205,5.44407,65.69231,80.51667,52.145924,0.0,1012.1833,1015.4,1008.7,1006.18115,1009.3154,1002.75684,48.431522,19.47,7.839109,4.32,1.1384199,15.337892,16.424063,13.719429,1.3167324,0.18478376,0.21474999,0.16645832,0.23762499,20.971416,21.099669,20.624666,21.060087
2014-12-14 14:00:00+00:00,1.0,20.551748,23.420502,17.0705,21.4898,26.210579,18.406416,16.09969,37.44,54.166504,30.86,5.5026364,1418582311,1418634093,51783.516,48551.508,0.0,0.0,0.0,0.0,6.7083335,23.0,0.0,15.108001,16.120499,13.9705,5.5026364,71.66975,90.309525,59.54921,0.0,1010.5125,1012.2,1008.8,1004.53876,1006.2251,1002.8713,54.166504,20.865,9.379216,6.12,2.2768397,16.943644,18.278141,15.920437,1.1265628,0.18020792,0.19079165,0.16662498,0.22325002,21.252022,22.38508,21.75383,20.9955
2014-12-15 14:00:00+00:00,51.0,22.253832,25.7705,18.170502,22.700699,26.131948,18.494465,24.485292,58.679996,36.566566,25.87,4.977515,1418668730,1418720532,51803.004,48569.504,0.1,0.1,0.0,1.0,29.75,78.0,0.0,16.358,18.670502,14.4205,4.977515,69.74751,82.664215,59.65546,0.0,1002.625,1009.4,996.4,996.7316,1003.4011,990.59515,36.566566,30.87,14.062809,14.04,6.12,18.28415,20.584124,15.905518,1.2624106,0.17634292,0.17266667,0.16645828,0.21145828,21.371042,22.718416,22.080917,21.033003
2014-12-16 14:00:00+00:00,3.0,20.0455,22.0705,18.920502,18.981874,21.525723,17.410969,25.233406,51.12,150.20056,24.93,4.8150616,1418755151,1418806970,51819.504,45673.176,0.0,0.0,0.0,0.0,51.625,100.0,0.0,12.801751,16.0705,10.3205,4.8150616,63.44031,83.27856,51.979725,0.0,1005.75415,1011.5,997.7,999.7986,1005.4886,991.82355,150.20056,33.495,15.371104,12.24,7.208994,15.470547,16.939283,14.414963,1.1601058,0.17264415,0.15654166,0.1657083,0.20179164,21.410292,21.962166,22.191332,21.128828
2014-12-17 14:00:00+00:00,51.0,21.22883,24.4705,18.8205,23.000418,26.587194,19.225916,14.84318,33.12,65.867615,18.65,3.4439647,1418841575,1418893407,51833.004,26501.82,0.5,0.5,0.0,4.0,66.375,100.0,0.0,17.230917,19.870499,12.9705,3.4439647,78.337685,96.930565,67.95797,0.0,1007.4084,1010.5,1003.7,1001.46655,1004.4955,997.826,65.867615,16.394999,6.5851226,3.2399998,0.8049845,18.485832,20.674742,15.116659,0.9300308,0.17017168,0.14966668,0.16516665,0.19416666,21.371645,22.416336,21.855913,21.128828
2014-12-18 14:00:00+00:00,2.0,19.112167,20.170502,17.870499,18.387293,21.052832,16.729654,20.929594,47.519997,158.7606,29.39,5.083092,1418928000,1418979842,51843.49,48606.8,0.0,0.0,0.0,0.0,32.708332,79.0,0.0,12.903835,18.4705,10.5205,5.083092,68.25544,97.52659,53.995113,0.0,1012.5249,1018.5,1005.9,1006.51025,1012.4241,999.91656,158.7606,33.164997,14.859317,11.159999,7.10031,15.212663,18.637802,13.763559,1.084325,0.16763915,0.14066666,0.16454168,0.18725002,21.287148,21.447584,21.762167,21.132994
2014-12-19 14:00:00+00:00,3.0,19.276749,21.120499,17.370499,18.80221,20.154394,17.271603,18.448023,39.96,84.969925,21.07,3.9864707,1419014427,1419066277,51850.94,44934.67,0.0,0.0,0.0,0.0,44.083332,100.0,0.0,12.055917,13.4705,11.2705,3.9864707,63.251373,72.21306,55.983746,0.0,1017.3084,1018.8,1015.0,1011.2684,1012.73694,1009.0095,84.969925,19.274996,8.103055,8.28,2.4149535,14.7414255,15.650595,13.624182,1.079782,0.16464585,0.1284583,0.16362505,0.18020833,21.159605,21.405914,21.332998,21.085081
2014-12-20 14:00:00+00:00,3.0,21.049665,24.370499,16.7205,22.264015,27.275291,17.812283,20.808498,45.0,52.339577,31.93,5.606376,1419100855,1419152710,51855.348,48617.633,0.0,0.0,0.0,0.0,9.75,100.0,0.0,15.972583,17.620499,13.7205,5.606376,73.27306,84.36942,61.16662,0.0,1016.62915,1018.5,1014.1,1010.62915,1012.4908,1008.15625,52.339577,23.789999,10.156576,3.6,1.2979984,17.623362,19.31357,14.886255,1.170537,0.16164039,0.11704164,0.16254164,0.17341667,21.337416,22.943419,21.810083,21.043419
2014-12-21 14:00:00+00:00,3.0,22.066332,25.8205,19.170502,23.625105,29.520313,21.11501,24.696104,50.76,54.209576,29.22,5.4095273,1419187286,1419239141,51856.707,46695.453,0.0,0.0,0.0,0.0,72.916664,100.0,11.0,17.866331,18.370499,17.2205,5.4095273,77.67394,90.17207,63.1075,0.0,1015.2876,1016.7,1013.6,1009.31616,1010.743,1007.674,54.209576,28.860003,12.501462,10.08,4.3349743,19.150534,20.700829,17.93903,1.2265801,0.15859501,0.105374984,0.16149999,0.16637503,21.749357,24.130915,22.983,21.157997
2014-12-22 14:00:00+00:00,53.0,22.508001,25.7705,19.920502,24.525467,28.545341,20.92162,13.237039,35.64,29.89443,22.42,4.3418584,1419273717,1419325571,51855.01,41624.56,1.2,1.2,0.0,4.0,83.333336,100.0,21.0,18.305916,20.420502,16.4705,4.3418584,77.55729,89.00273,64.687355,0.0,1012.81256,1015.0,1010.2,1006.8647,1009.0114,1004.29895,29.89443,23.519997,9.055648,14.4,5.771239,19.58253,21.395039,17.5185,1.1671,0.15629126,0.09975002,0.16050003,0.16070832,21.956732,24.22467,23.339249,21.332994
2014-12-23 14:00:00+00:00,63.0,21.074663,22.0205,20.120499,22.523054,24.9151,20.778719,20.620806,42.48,160.96814,14.95,2.6344802,1419360150,1419412000,51850.242,32720.05,5.2000003,5.2000003,0.0,4.0,66.75,100.0,19.0,18.351748,20.0705,16.5705,2.6344802,84.62387,94.888664,77.39579,0.0,1012.9167,1015.1,1010.1,1006.9397,1009.09155,1004.1453,160.96814,25.409998,11.308849,6.4799995,1.835647,19.149311,20.558895,17.699404,0.5681381,0.15699168,0.12791668,0.15979166,0.1570833,21.937208,22.878832,23.116333,21.501755
2014-12-24 14:00:00+00:00,63.0,22.272585,26.2205,19.870499,25.052794,30.317116,21.77998,17.298738,38.519997,44.578747,18.62,3.5319152,1419446585,1419498426,51842.406,27942.777,16.5,16.5,0.0,8.0,86.75,100.0,7.0,19.41425,21.0705,16.870499,3.5319152,84.25625,96.68197,70.45299,0.0,1009.42523,1014.2,1005.4,1003.49225,1008.196,999.5534,44.578747,18.03,7.1052685,5.3999996,1.1384199,20.23464,22.14039,17.84047,1.00566,0.15899418,0.16791666,0.15899996,0.15599997,21.999542,23.730919,22.893417,21.570496
2014-12-25 14:00:00+00:00,3.0,21.353828,25.7705,18.8205,22.144728,28.52124,16.786076,28.28464,60.839996,168.34412,30.18,5.4671006,1419533020,1419584851,51831.496,48595.133,0.0,0.0,0.0,0.0,48.208332,100.0,0.0,16.228834,20.9705,11.6705,5.4671006,73.94415,96.68319,51.76865,0.0,1010.6042,1019.7,1004.7,1004.6458,1013.63666,998.7663,168.34412,30.960001,13.987784,10.440001,6.1094027,18.004404,21.118896,14.344004,1.5803962,0.16995586,0.23645835,0.15845834,0.18720834,22.111855,23.374666,23.218416,21.66633
2014-12-26 14:00:00+00:00,3.0,19.818413,21.420502,18.2205,19.105474,21.116632,17.282124,12.496719,32.039997,119.873985,17.8,3.9495769,1419619457,1419671273,51817.5,22146.57,0.0,0.0,0.0,0.0,99.583336,100.0,96.0,11.541333,13.2205,10.9205,3.9495769,59.05032,64.71426,52.04324,0.0,1020.3499,1021.4,1019.2,1014.3033,1015.3625,1013.12726,119.873985,22.125,8.948304,10.08,4.2136917,14.706094,15.676777,13.781799,1.2243059,0.16630377,0.19262499,0.158,0.18599999,21.72119,21.407999,21.93508,21.689253
2014-12-27 14:00:00+00:00,53.0,20.193415,21.620499,18.7205,21.1101,21.858335,20.204817,13.392774,29.88,52.348923,12.69,2.4910073,1419705895,1419757694,51800.426,23715.129,1.4000001,1.4000001,0.0,4.0,71.708336,100.0,2.0,15.837166,16.9705,13.4205,2.4910073,76.26901,87.90405,65.56338,0.0,1016.59595,1020.0,1012.8,1010.5791,1013.9607,1006.7809,52.348923,17.1,7.487341,4.32,0.8049845,17.239582,18.029575,15.784744,0.80903506,0.16456501,0.18375002,0.1575417,0.18224998,21.497957,21.103832,21.366333,21.574667
2014-12-28 14:00:00+00:00,2.0,22.412169,26.7705,17.7205,24.233435,29.90329,19.358356,14.512064,29.519999,7.3488784,29.94,5.753681,1419792333,1419844113,51780.27,48547.418,0.0,0.0,0.0,0.0,12.916667,61.0,0.0,16.962166,18.3205,15.5705,5.753681,72.74081,93.57426,52.244568,0.0,1006.37915,1012.1,1001.5,1000.4666,1006.07965,995.6829,7.3488784,20.565,8.410501,9.36,4.802999,18.74135,20.444601,16.923025,1.6794332,0.16203044,0.16866666,0.15666665,0.17820834,21.732147,23.466331,22.07258,21.464249
2014-12-29 14:00:00+00:00,0.0,23.364252,27.7205,19.0205,23.959658,28.954838,18.122587,17.057314,38.16,250.10706,33.31,6.875473,1419878773,1419930529,51757.04,48525.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.133,15.4705,12.8205,6.875473,57.215885,71.89616,40.38602,0.0,1005.72076,1011.2,1002.2,999.8315,1005.19135,996.3219,250.10706,22.619997,10.08365,11.5199995,2.3051248,17.493387,19.024282,15.421608,2.18467,0.15757835,0.13908334,0.15558332,0.17058332,22.294418,25.099665,23.791328,21.585081
2014-12-30 14:00:00+00:00,51.0,21.0705,22.870499,18.9705,21.296503,23.25358,18.13885,20.291357,43.56,90.95482,20.62,4.148955,1419965213,1420016943,51730.723,47131.12,1.0,1.0,0.0,7.0,49.333332,95.0,4.0,15.793416,18.120499,13.4705,4.148955,72.11795,82.4968,63.837143,0.0,1014.2668,1015.8,1011.7,1008.2815,1009.81177,1005.7016,90.95482,28.590004,12.530953,14.4,6.4096174,17.530481,19.019125,15.651718,0.9989531,0.15438126,0.12387497,0.15454169,0.16399999,22.193003,23.108002,23.308,21.778837
2014-12-31 14:00:00+00:00,3.0,23.376749,26.9705,20.2205,26.257477,31.804771,22.154922,17.309973,37.44,59.03629,29.62,5.4803696,1420051654,1420103355,51701.082,48474.35,0.0,0.0,0.0,0.0,26.625,83.0,0.0,19.628832,21.620499,18.120499,5.4803696,80.129395,95.232414,65.13238,0.0,1012.87085,1015.2,1009.9,1006.93976,1009.2195,1004.042,59.03629,22.38,9.464974,9.36,5.2416787,20.729895,22.186863,18.705172,1.2395725,0.15184708,0.11395834,0.15354162,0.15866664,22.491333,25.260084,23.718416,21.864248
2015-01-01 14:00:00+00:00,3.0,23.1705,26.7205,21.0205,26.109749,30.568806,22.489952,15.986595,34.56,140.24622,20.24,3.9128504,1420138098,1420189765,51667.996,24758.277,0.0,0.0,0.0,0.0,86.541664,100.0,14.0,20.4205,21.5705,19.370499,3.9128504,85.06617,98.78436,68.15589,0.0,1017.3958,1019.0,1015.4,1011.4344,1013.01135,1009.40814,140.24622,20.61,9.6037245,9.0,2.7416782,21.198053,22.490091,19.813179,1.1074493,0.14954706,0.10633332,0.15258332,0.15354167,22.787064,25.40175,24.408003,22.060083
2015-01-02 14:00:00+00:00,3.0,24.014252,27.370499,21.4705,27.45415,32.361084,25.378935,21.120682,45.36,51.776867,28.44,5.297507,1420224543,1420276174,51631.56,44821.777,0.0,0.0,0.0,0.0,33.833332,100.0,0.0,21.199667,21.620499,20.920502,5.297507,85.14849,99.694725,67.90348,0.0,1017.5374,1020.0,1014.9,1011.5921,1014.0065,1009.00507,51.776867,24.629997,10.685792,6.12,1.609969,22.004625,22.834162,21.336048,1.1686883,0.14719583,0.09795833,0.15154167,0.14870833,23.180273,26.735083,25.078833,22.28092
2015-01-03 14:00:00+00:00,63.0,24.580915,29.2205,20.9705,28.134314,35.44153,22.189566,21.897945,46.8,94.584625,26.66,5.366558,1420310990,1420362581,51591.867,41183.676,10.2,10.2,0.0,5.0,52.5,100.0,1.0,20.751749,21.7705,19.120499,5.366558,80.3427,94.021866,60.600163,0.0,1014.93335,1018.8,1011.8,1009.01416,1012.78613,1005.95026,94.584625,23.564997,8.328921,12.24,2.7416782,21.860361,23.391853,19.666306,1.5972879,0.14584209,0.10520833,0.15050004,0.14341669,23.531212,27.178833,25.666338,22.553835
2015-01-04 14:00:00+00:00,51.0,21.949667,23.620499,20.620499,23.745394,25.626646,21.266134,16.75064,32.039997,150.12599,10.44,2.369369,1420397438,1420448986,51549.027,8040.9097,0.5,0.5,0.0,4.0,85.541664,100.0,5.0,18.93508,20.2205,17.5205,2.369369,83.18061,92.88281,77.04655,0.0,1018.57074,1019.7,1016.9,1012.5781,1013.6939,1010.9437,150.12599,24.975,10.678368,10.08,5.1919937,19.802742,20.61471,18.529076,0.6679189,0.15092875,0.18874998,0.14962497,0.1427917,23.17444,23.601751,24.445501,22.76217
2015-01-05 14:00:00+00:00,51.0,22.880915,25.4705,19.5205,25.493109,28.879513,21.913883,14.869351,33.48,111.34121,24.95,4.6481752,1420483888,1420535390,51503.12,47475.684,1.4000001,1.4000001,0.0,8.0,58.375,99.0,3.0,19.426752,20.620499,18.7705,4.6481752,81.73464,96.33221,66.48083,0.0,1019.64575,1020.9,1018.0,1013.66534,1014.92944,1012.074,111.34121,20.519999,8.666608,7.92,4.32,20.453259,21.113195,19.038704,1.0915205,0.14880167,0.16916668,0.14870833,0.14233334,23.108063,24.608002,23.82258,22.753836
2015-01-06 14:00:00+00:00,2.0,23.69758,26.670502,21.370499,25.888178,29.607925,22.845295,21.734581,45.36,52.93223,29.22,5.6249347,1420570339,1420621792,51454.258,48248.445,0.0,0.0,0.0,0.0,19.0,55.0,1.0,18.97883,20.670502,17.370499,5.6249347,75.879295,93.460846,60.01702,0.0,1018.32086,1020.3,1015.9,1012.36456,1014.3368,1009.9933,52.93223,25.83,11.496284,6.4799995,2.9024127,20.446846,21.078983,18.688114,1.3976402,0.14590582,0.14745834,0.14770836,0.13920836,23.36602,25.447586,24.599665,22.803831
2015-01-07 14:00:00+00:00,1.0,23.312164,26.7205,20.120499,24.993525,29.30566,21.757616,21.26744,45.0,46.67541,32.07,6.108621,1420656791,1420708193,51402.53,48200.926,0.0,0.0,0.0,0.0,8.25,34.0,0.0,17.580915,20.120499,15.5205,6.108621,71.24616,83.692116,52.039703,0.0,1012.9958,1017.2,1008.9,1007.0628,1011.2026,1003.0311,46.67541,26.534998,11.884804,10.799999,5.154415,19.442175,21.247356,17.860838,1.6718626,0.14253211,0.123458326,0.14658329,0.13499996,23.457335,25.460083,24.70175,22.899666
2015-01-08 14:00:00+00:00,51.0,24.512167,27.670502,21.5205,27.752272,31.805614,24.594597,15.7908325,37.8,47.90109,24.49,4.8087063,1420743244,1420794591,51348.043,46359.53,0.3,0.3,0.0,3.0,55.666668,100.0,22.0,20.27675,21.120499,19.5205,4.8087063,77.8624,89.22413,63.904022,0.0,1008.88745,1010.8,1006.0,1003.00244,1004.8705,1000.1809,47.90109,20.144999,7.279676,5.3999996,0.8049845,21.507935,22.698965,20.141737,1.3376243,0.13966751,0.10525001,0.14554167,0.13099998,23.73242,26.505919,25.255919,23.018417
2015-01-09 14:00:00+00:00,61.0,24.15592,27.120499,22.170502,27.888014,30.679077,24.591887,14.24163,25.199999,121.34029,16.66,3.3496394,1420829698,1420880988,51290.887,29854.166,10.999999,10.999999,0.0,8.0,92.125,100.0,53.0,21.191334,21.8205,20.8205,3.3496394,84.01724,94.35894,70.835815,0.0,1010.075,1012.8,1008.2,1004.176,1006.85187,1002.36536,121.34029,13.620002,5.322376,4.32,0.5091169,22.017273,23.052473,21.287468,1.0464528,0.13885877,0.11225,0.14462502,0.12795836,23.868479,26.087166,25.493418,23.178831
2015-01-10 14:00:00+00:00,63.0,21.195501,22.0205,20.7705,23.078644,24.234032,21.847202,15.484185,34.92,167.68922,2.74,0.9262982,1420916153,1420967383,51231.17,0.0,30.899996,30.899996,0.0,22.0,100.0,100.0,100.0,19.401749,21.170502,18.420502,0.9262982,89.55595,94.9337,84.069626,0.0,1012.7458,1014.0,1011.6,1006.77216,1008.0123,1005.6246,167.68922,24.314997,11.6014595,13.32,7.289445,19.891052,21.394157,19.202751,0.40278363,0.1691675,0.30574998,0.14470832,0.2075,23.236982,22.137167,23.610086,23.235083
2015-01-11 14:00:00+00:00,51.0,21.310083,22.670502,20.120499,21.427343,22.457275,20.654148,25.862436,54.719997,177.36299,19.38,3.562627,1421002609,1421053777,51168.984,42203.09,3.1000001,3.1000001,0.0,15.0,74.875,100.0,38.0,17.947584,18.920502,17.2705,3.562627,81.38308,90.81632,74.982506,0.0,1013.3542,1014.8,1012.3,1007.3792,1008.82495,1006.3558,177.36299,42.719997,19.56693,29.16,13.684735,18.949541,19.438826,18.502142,0.6872802,0.18001877,0.271375,0.14870836,0.25691667,22.822563,22.339254,22.362167,23.00383
